ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore
10868,2047-10-03,30,63032,589,Employed,Doctorate,7,15716,48,Married,3,Rent,352,0.3198663149613809,5,1,0.3569718532136089,0,Debt Consolidation,0,33,28,2179,1402,72933,58204,5252.666666666667,0.892863061098479,4,14729,0.216216,0.2009016317090428,478.9988719468187,0.1582051412514568,43.2
10869,2047-10-04,31,35436,569,Employed,Bachelor,11,13911,36,Widowed,2,Own,391,0.1566738225405443,2,1,0.2758398496776725,0,Auto,0,24,4,2638,1320,47994,12083,2953.0,0.8441353530030965,5,35911,0.214411,0.1772885816153616,501.0258509194384,0.3020744500235145,55.0
10870,2047-10-05,47,63144,530,Self-Employed,Associate,26,31498,24,Single,1,Own,275,0.4311988412657894,0,0,0.4919018083586721,0,Education,0,20,22,3457,3064,29819,7618,5262.0,0.9498868571422469,5,22201,0.241498,0.2538054371007683,1687.116121553604,0.372884097596656,60.0
10871,2047-10-06,55,192397,578,Employed,Master,33,24475,48,Single,3,Other,467,0.1762804641693374,6,2,0.2725742140201265,1,Debt Consolidation,1,17,8,2642,213,433609,19181,16033.083333333334,0.9515901932032004,6,414428,0.230475,0.2508987899271601,812.7481122635783,0.0798192141621903,49.6
10872,2047-10-07,43,170396,620,Unemployed,Doctorate,22,14502,24,Single,0,Own,369,0.5399565308514547,2,0,0.2767429098838297,0,Education,0,21,6,1971,1515,51580,59251,9168.25,0.9449000612679808,5,7030,0.179502,0.1465781055023857,700.7979369360575,0.1166850747891972,42.400000000000006
10873,2047-10-08,48,168110,547,Employed,Associate,25,12045,36,Single,1,Mortgage,269,0.4455966486603167,4,0,0.3778285150721152,0,Debt Consolidation,1,30,14,5794,920,55624,64977,14009.166666666666,0.8926463622350685,1,4624,0.223545,0.1962919197065749,445.3628687018779,0.050992531226117,47.2
10874,2047-10-09,47,17197,601,Employed,Bachelor,26,17234,24,Married,1,Mortgage,415,0.1326977956819728,4,3,0.0762885642397591,0,Debt Consolidation,0,27,2,6087,340,48090,68519,1433.0833333333333,0.9082897719910468,4,9458,0.191734,0.1746544887435918,855.9473160988072,0.886862115089009,52.0
10875,2047-10-10,57,42244,545,Employed,High School,31,11443,60,Single,0,Rent,233,0.2219866406860788,1,1,0.3293354771768503,1,Debt Consolidation,0,20,1,1312,636,12686,11758,3520.333333333333,0.8391014293755951,9,3693,0.243943,0.2176799054419639,314.53558163819304,0.1555351524395965,71.0
10876,2047-10-11,18,56245,444,Self-Employed,High School,0,33684,60,Married,4,Other,278,0.2356282364981581,3,1,0.4478858473156279,0,Debt Consolidation,0,22,3,8492,2015,11199,14119,4687.083333333333,0.9539798398315732,5,10547,0.316684,0.259176566629686,1006.873375394686,0.2741306872564003,62.0
10877,2047-10-12,48,76419,528,Employed,Bachelor,24,10240,48,Single,5,Own,625,0.1728728076115829,2,2,0.2372003182138815,0,Education,0,16,8,4403,964,84035,19761,6368.25,0.761461223881825,7,64274,0.24124,0.2087562493076029,316.4040923193649,0.1478277536716311,40.0
10878,2047-10-13,51,74548,497,Employed,Bachelor,30,38660,108,Widowed,0,Mortgage,269,0.4137540950719204,2,1,0.1560493515331773,0,Auto,0,34,2,3128,266,28360,6621,6212.333333333333,0.955930594606351,5,21739,0.33516,0.2727068981411645,963.6738498200732,0.1984236491635037,55.0
10879,2047-10-14,23,32883,527,Employed,Associate,0,25896,60,Single,1,Own,228,0.1604490287778473,5,0,0.1846924548102602,0,Debt Consolidation,0,22,12,4646,710,76129,54340,2740.25,0.859361409697106,4,21789,0.267396,0.2217332808243833,717.7736979920735,0.345141391475987,50.0
10880,2047-10-15,29,80785,588,Employed,High School,7,31161,120,Married,1,Mortgage,276,0.3214569555020607,2,1,0.0776989177670995,0,Auto,0,21,9,3543,2348,591836,31836,6732.083333333333,0.8894629093512271,3,560000,0.292161,0.2569081228899947,724.1229247482244,0.1485606869713275,33.6
10881,2047-10-16,29,19042,519,Employed,Bachelor,8,19336,36,Married,0,Rent,561,0.1772293731296361,2,1,0.0669612697274852,0,Education,0,34,23,4419,1009,8615,22532,1586.8333333333333,0.767619629594987,3,9532,0.244836,0.2272491740845033,745.7217257002811,0.8234776130870379,51.0
10882,2047-10-17,31,41030,542,Employed,Associate,7,17866,48,Married,2,Other,205,0.2816196125764849,3,2,0.4471094320844512,0,Home,0,25,6,5209,2566,19125,101595,3419.1666666666665,0.6628557817594908,8,3630,0.241866,0.2639868541930775,606.4076744798062,0.2373115304352346,59.0
10883,2047-10-18,34,50569,628,Employed,Bachelor,11,30851,36,Divorced,1,Rent,464,0.5864783201336656,6,0,0.552854763331019,0,Auto,0,24,21,3510,1707,288005,14212,4214.083333333333,0.7724415551040217,6,273793,0.201851,0.2016695034031068,1149.1597562230388,0.3828020541176702,50.0
10884,2047-10-19,42,42827,493,Employed,Bachelor,21,22891,24,Married,5,Other,292,0.1874968288521696,4,0,0.1576522594017825,0,Home,0,27,11,8284,428,67836,31342,3568.9166666666665,0.9609006525312226,5,36494,0.251391,0.2520387306846088,1224.07025090576,0.424798445160042,50.0
10885,2047-10-20,50,57283,578,Employed,Bachelor,23,10379,24,Married,2,Own,135,0.7220019037227138,3,0,0.4138677174701288,0,Auto,0,27,6,4056,3162,11933,29115,4773.583333333333,0.8986073344738631,4,9555,0.196379,0.2356548,546.5007773477283,0.1427650320020379,60.0
10886,2047-10-21,52,15989,582,Self-Employed,High School,28,23905,48,Single,1,Mortgage,453,0.2102055045955768,5,1,0.124705980065355,0,Debt Consolidation,0,35,11,19006,1896,26034,1356,1332.4166666666667,0.7483734568860847,8,24678,0.227905,0.225523823133955,760.3398032469438,0.9106309111866486,55.0
10887,2047-10-22,29,20701,572,Employed,Bachelor,6,18303,72,Single,2,Rent,1071,0.1985819739496565,5,0,0.2436784186468778,0,Other,0,34,24,6919,1131,54232,106274,1725.0833333333333,0.964022421504123,6,9902,0.247303,0.2110552306677824,450.21613717252507,0.8818218272581181,53.0
10888,2047-10-23,29,85865,469,Self-Employed,Associate,2,29061,84,Married,1,Mortgage,428,0.1187247809676945,0,2,0.2535954106064012,0,Auto,0,27,14,16237,1253,17490,11833,7155.416666666667,0.4799536863661282,6,5657,0.319561,0.3373044141927959,905.0519379570522,0.1862996943514194,53.0
10889,2047-10-24,55,90755,681,Employed,Master,31,21917,48,Married,2,Mortgage,324,0.386482260129122,1,1,0.1003765926852947,0,Auto,0,23,1,22167,4553,71386,15337,7562.916666666667,0.9645325581205818,4,56049,0.176417,0.1788915650609314,642.5431161256893,0.1278003128588868,36.0
10890,2047-10-25,47,36031,618,Employed,High School,25,55623,48,Single,1,Mortgage,244,0.4134994961525657,5,0,0.5790046915988175,0,Auto,0,28,18,1175,299,66487,29311,3002.583333333333,0.7450586395243501,2,37176,0.241623,0.2463658680285318,1833.042620745199,0.6917518650312894,57.0
10891,2047-10-26,40,83130,485,Employed,High School,13,18732,72,Single,0,Mortgage,312,0.3851689098557071,3,0,0.292721618686196,0,Debt Consolidation,0,23,28,2947,944,5311,28592,6927.5,0.6800583600519435,9,3686,0.291232,0.3056890383009199,570.4244960229901,0.127379934467411,51.0
10892,2047-10-27,45,94929,604,Employed,Associate,21,15368,72,Widowed,0,Own,691,0.3067258380854306,2,0,0.2974320150894619,0,Home,0,20,9,675,229,233727,7715,7910.75,0.770504622644957,4,226012,0.228368,0.2538935128710883,417.64973163743446,0.140144705829085,36.0
10893,2047-10-28,39,153746,625,Employed,Bachelor,15,18187,48,Married,1,Own,1004,0.1116255382203471,4,1,0.2577412626842912,0,Home,0,24,5,721,2901,66461,12781,12812.166666666666,0.8758554277534689,4,53680,0.200687,0.2408244,593.7587737535198,0.1247063681984717,36.8
10894,2047-10-29,46,16707,552,Unemployed,Bachelor,24,12006,36,Widowed,0,Rent,584,0.6852224393671497,3,1,0.2817296003281392,0,Home,0,31,28,13036,990,57365,20203,1392.25,0.7874994876375047,5,37162,0.2210059999999999,0.1918052876527902,441.1887918588587,0.7363539535707371,59.0
10895,2047-10-30,35,118360,582,Employed,Associate,12,33683,108,Single,1,Rent,396,0.0798963174108857,2,1,0.1944590430613902,0,Debt Consolidation,1,25,11,2531,912,50783,123254,9863.333333333334,0.8450969031021642,4,10217,0.287683,0.2822478325634529,862.2635681791821,0.1275698109002212,54.0
10896,2047-10-31,43,24499,631,Employed,Bachelor,21,32718,24,Married,0,Mortgage,545,0.1818266936907216,3,2,0.2203490030783938,0,Home,0,23,6,2154,86,11585,6344,2041.5833333333333,0.7639077692173506,7,5241,0.192218,0.1941106676147141,1655.8108707299366,1.0779921812628777,52.0
10897,2047-11-01,21,41654,490,Employed,High School,0,39104,72,Married,2,Own,255,0.1861716822571276,3,1,0.166266499350753,0,Home,0,23,21,377,245,105751,8870,3471.1666666666665,0.9012711574453236,5,96881,0.309104,0.3241415583422584,1237.9319494537358,0.4300951503683879,48.0
10898,2047-11-02,31,74517,434,Employed,Bachelor,12,21592,48,Married,0,Rent,331,0.2643332852026739,3,2,0.0553228165333766,0,Home,0,35,10,4075,2859,139294,12299,6209.75,0.6494423103755734,8,126995,0.2995919999999999,0.3137280391286644,794.7757030059523,0.1812916305818998,46.0
10899,2047-11-03,31,90446,576,Unemployed,High School,6,8063,72,Single,1,Rent,327,0.0793883734796234,1,1,0.3494577181125837,0,Auto,0,29,16,4254,13923,31226,4989,7537.166666666667,0.7614543875784473,4,26237,0.235063,0.2234495387248917,204.24619309622847,0.0704835406447464,55.0
10900,2047-11-04,35,72230,606,Employed,Master,14,31075,12,Married,0,Mortgage,143,0.4167307697254767,4,2,0.0674470571717948,0,Debt Consolidation,0,19,18,3955,3119,51871,4973,6019.166666666667,0.570112575396483,3,46898,0.193075,0.1811957563818299,2850.724483517586,0.4973652748471692,48.0
10901,2047-11-05,28,55600,539,Employed,Master,6,27580,60,Married,3,Mortgage,1645,0.5398766283737577,3,0,0.2989765833288718,0,Debt Consolidation,1,24,17,9444,2849,76122,15067,4633.333333333333,0.7926491176429077,4,61055,0.26308,0.2768505254855076,853.4932647167971,0.5392431506583015,57.0
10902,2047-11-06,33,34616,586,Employed,Doctorate,11,37335,72,Married,3,Mortgage,1630,0.4352600485600035,1,3,0.4323374830995499,1,Debt Consolidation,0,31,9,643,773,8611,53341,2884.6666666666665,0.7831610333548152,8,10866,0.259335,0.2582943805209227,1024.7847135945815,0.9203090063304534,71.0
10903,2047-11-07,21,16993,588,Self-Employed,Master,0,19602,48,Married,0,Rent,286,0.2246284453710477,2,2,0.0600816816909466,0,Auto,0,34,10,6606,397,35978,14121,1416.0833333333333,0.9240160206820628,5,21857,0.220602,0.2190497045022513,616.5712933509241,0.6373715953752186,55.0
10904,2047-11-08,46,31227,604,Employed,High School,22,17912,60,Married,0,Other,354,0.1277399272580853,1,1,0.3872919916065342,1,Auto,0,20,16,3622,1041,34849,7494,2602.25,0.6095058119866569,7,27355,0.220912,0.2404956797164826,515.8072817940457,0.3342520056850978,63.0
10905,2047-11-09,39,113720,542,Employed,Associate,17,12743,96,Married,2,Mortgage,639,0.5441592486986715,1,3,0.3045235769224489,0,Debt Consolidation,0,28,11,1132,1242,30799,58476,9476.666666666666,0.9340474659002068,5,2492,0.276743,0.229251804302954,290.7025668095965,0.0981043862268304,43.2
10906,2047-11-10,19,32200,446,Employed,High School,0,21402,72,Single,2,Rent,218,0.2906605281219104,3,0,0.1269469085966703,0,Education,1,25,28,4459,1305,96500,21366,2683.333333333333,0.923244617102825,8,75134,0.313402,0.3226339088976676,675.4085878614623,0.3329472998241474,55.0
10907,2047-11-11,29,94712,523,Employed,High School,6,9668,60,Widowed,0,Rent,769,0.5469210082733188,1,0,0.3033736495533987,0,Auto,0,21,7,13164,1605,68036,37242,7892.666666666667,0.9319836050108792,3,30794,0.253168,0.2025344,257.5081348351451,0.1300584679662739,44.0
10908,2047-11-12,44,27773,483,Employed,High School,23,15007,60,Married,1,Mortgage,446,0.0846738530761819,3,2,0.1406166319319625,0,Auto,0,16,13,3419,373,16503,17940,2314.4166666666665,0.8350637889378703,6,9596,0.278507,0.2854477479679084,472.1997153705352,0.3967305146885976,51.0
10909,2047-11-13,33,72716,600,Employed,Bachelor,12,38089,36,Married,0,Own,315,0.0332285621395012,3,3,0.2939354721869853,0,Debt Consolidation,0,27,27,2862,1396,130319,23301,6059.666666666667,0.620044796506643,4,107018,0.223089,0.2252567310399455,1465.0147619918484,0.2937479666634878,44.0
10910,2047-11-14,31,61087,586,Employed,Bachelor,11,22077,48,Single,5,Mortgage,307,0.4934517314768188,1,2,0.1449597482622845,0,Other,0,35,28,4491,1580,126630,29906,5090.583333333333,0.7696141279869771,4,96724,0.224077,0.1999430878949455,671.744168378581,0.1922656214995493,39.2
10911,2047-11-15,39,113447,614,Employed,Master,17,101338,60,Single,2,Own,365,0.3311627637545847,3,1,0.2117566163902783,0,Education,0,16,15,5524,2523,273613,13194,9453.916666666666,0.9689776158385032,8,260419,0.299338,0.2815538633779886,3164.74823017388,0.3733635861863827,42.0
10912,2047-11-16,44,42116,568,Employed,Associate,21,8808,60,Widowed,0,Mortgage,778,0.4177635759546351,6,2,0.3518141857637119,1,Auto,0,23,5,1990,2191,261330,97782,3509.6666666666665,0.7617874514480106,7,163548,0.229808,0.1838464,225.51240624134857,0.285928124107137,66.0
10913,2047-11-17,22,42796,602,Employed,Bachelor,0,20780,36,Single,2,Rent,602,0.3100689530751516,3,3,0.3966597270466793,0,Home,0,23,11,10132,5562,24858,15546,3566.333333333333,0.6790823910073832,6,9312,0.20478,0.2457359999999999,821.5301504099417,0.3991579073960019,52.0
10914,2047-11-18,46,127265,599,Employed,Associate,20,8871,84,Single,2,Mortgage,407,0.1474605645368892,2,0,0.5330534565792552,0,Auto,0,25,27,3715,1112,56740,3486,10605.416666666666,0.9253434649023532,7,53254,0.234371,0.2582146360967793,229.2196856677474,0.0599900697600516,42.400000000000006
10915,2047-11-19,30,15000,608,Employed,Master,2,30083,24,Single,1,Mortgage,332,0.2433748221776282,2,2,0.0028832146845511,0,Home,0,29,12,2569,153,33825,14266,1250.0,0.9032168447811152,6,19559,0.2010829999999999,0.1781036580804955,1499.111792375661,1.4648894339005287,49.0
10916,2047-11-20,39,59111,524,Employed,Master,17,76785,60,Single,2,Own,346,0.1129021390815992,3,2,0.140249128377312,0,Auto,0,23,20,11283,3931,554313,16963,4925.916666666667,0.8989978403921095,5,537350,0.319785,0.3210126419477018,2584.264828855264,0.5948669104948854,41.0
10917,2047-11-21,39,16648,589,Employed,Associate,18,16854,48,Married,2,Own,258,0.2006420830219116,3,2,0.3742354434627704,1,Auto,0,19,14,8578,873,55307,13319,1387.3333333333333,0.7460775172835004,5,41988,0.217354,0.2318850390229521,541.9376463847452,0.5766008984032283,68.0
10918,2047-11-22,33,42295,602,Employed,High School,8,27419,72,Married,0,Mortgage,463,0.3091309150658639,2,2,0.0447850657048467,0,Home,0,28,25,6741,759,68985,140782,3524.583333333333,0.7915864089224541,7,9788,0.241419,0.2259715755453413,698.6855503862107,0.3295951437435755,48.0
10919,2047-11-23,27,26891,587,Employed,High School,4,32119,60,Single,1,Rent,289,0.2158508814061475,6,1,0.318893713013112,0,Debt Consolidation,0,29,17,1059,233,20213,23211,2240.9166666666665,0.4969414343886114,5,1270,0.243619,0.2343983437192505,913.5846834635084,0.5366485516180917,56.0
10920,2047-11-24,36,74988,595,Employed,Bachelor,11,33852,84,Single,1,Rent,230,0.2349398961927098,3,1,0.3496685356775871,0,Home,0,20,3,2906,531,56318,13140,6249.0,0.7796859482545788,3,43178,0.261352,0.2267804692081596,807.2472423564858,0.1659861165556866,57.0
10921,2047-11-25,59,69190,569,Employed,Associate,36,27424,48,Single,2,Mortgage,347,0.108220635181778,2,0,0.4215168294525796,0,Other,0,20,24,10861,572,257500,4533,5765.833333333333,0.9300599451022185,4,252967,0.237924,0.2512926568531725,911.2793918075708,0.2182302746305947,39.2
10922,2047-11-26,23,40466,496,Employed,Bachelor,1,16479,60,Divorced,1,Mortgage,385,0.4533656203304468,7,0,0.4464232686885664,0,Home,0,20,16,3365,2071,37597,16738,3372.1666666666665,0.7301218420152032,4,20859,0.2734789999999999,0.2761066194248521,509.2235268918869,0.2651777374265468,58.0
10923,2047-11-27,60,36494,579,Employed,Bachelor,38,18371,84,Married,2,Rent,519,0.0417309181920398,6,0,0.269899719297063,0,Other,0,25,28,1855,4413,209455,43718,3041.1666666666665,0.8278769020849164,3,165737,0.253871,0.2514267452402555,466.6772178000084,0.3241115419959473,48.0
10924,2047-11-28,36,54846,608,Employed,Bachelor,13,28777,120,Single,1,Rent,307,0.0622431461526059,2,2,0.5359260326927707,0,Debt Consolidation,0,30,12,1100,1881,51604,71004,4570.5,0.7334582755195028,1,4928,0.279777,0.2533204027775353,661.4049668108524,0.2118816249449409,54.0
10925,2047-11-29,40,127111,547,Employed,Master,18,18996,72,Single,3,Mortgage,538,0.527780032118979,2,1,0.4380332787721642,0,Auto,1,19,17,6877,1275,31128,32885,10592.583333333334,0.8409036292600759,2,6772,0.260496,0.2577726469586577,520.7958497300617,0.099956338922365,48.8
10926,2047-11-30,26,23276,514,Employed,Bachelor,1,18462,36,Single,1,Own,732,0.5243882209838607,1,1,0.338814447704651,0,Debt Consolidation,1,30,15,817,513,104868,57145,1939.6666666666667,0.8120082093701766,5,47723,0.246462,0.2356018596538297,720.0604197985991,0.7486133802020617,63.0
10927,2047-12-01,30,20861,609,Employed,Bachelor,10,34695,36,Single,0,Rent,953,0.3471069352179829,5,2,0.4189424354318237,0,Debt Consolidation,0,21,21,2187,5332,15544,18350,1738.4166666666667,0.8962313237143312,11,3250,0.215195,0.2013645900647646,1291.8041173263982,1.291292335358649,55.0
10928,2047-12-02,33,15000,548,Employed,High School,8,17427,48,Married,1,Rent,621,0.4425678151924552,5,0,0.2722568850344391,0,Debt Consolidation,0,30,19,15312,1286,342934,29774,1250.0,0.735931590382009,4,313160,0.238427,0.2190776819587893,548.1841820683859,0.9353473456547088,49.0
10929,2047-12-03,27,23527,516,Employed,Bachelor,8,10466,84,Married,0,Other,385,0.0676001415572554,3,0,0.2603258676466894,0,Debt Consolidation,1,22,17,2235,6666,89972,23154,1960.5833333333333,0.8035883048507932,4,66818,0.277466,0.2480037514034855,263.5772292400091,0.3308082947626178,57.0
10930,2047-12-04,37,52651,585,Employed,Bachelor,14,12709,60,Married,1,Mortgage,490,0.1859845173020337,3,1,0.262550950928724,0,Home,0,28,3,1962,1097,100458,1502,4387.583333333333,0.8948312014903721,4,98956,0.225209,0.2615399302822737,381.67291472860575,0.1986681160233095,52.0
10931,2047-12-05,35,26062,509,Unemployed,Doctorate,13,17169,48,Married,1,Own,223,0.1864398371149913,3,1,0.164161987253264,0,Home,0,27,19,1162,889,3590,9672,2171.833333333333,0.8852271031702398,2,3688,0.257669,0.2270684728133837,547.5377998218021,0.3547868006239592,54.0
10932,2047-12-06,62,52112,565,Self-Employed,Bachelor,43,13475,72,Divorced,4,Other,574,0.1125391312010961,2,0,0.3102284071299528,0,Debt Consolidation,0,22,17,6372,473,77882,37796,4342.666666666667,0.8309709075491033,6,40086,0.245975,0.2454564950664838,359.230726556724,0.2148980794957147,56.0
10933,2047-12-07,26,57467,552,Employed,Bachelor,8,28297,36,Widowed,1,Mortgage,360,0.4023582303715858,3,0,0.1865462341428687,0,Debt Consolidation,0,22,6,7880,3733,78986,38496,4788.916666666667,0.8602671978143507,3,40490,0.2372969999999999,0.2411898584702829,1111.940631522109,0.3073640102713785,53.0
10934,2047-12-08,41,15000,551,Employed,Bachelor,21,15902,72,Single,1,Own,274,0.3320653042988031,0,0,0.4259663240407632,0,Auto,0,25,4,529,1221,90901,5505,1250.0,0.8588334588405354,7,85396,0.255402,0.3064824,485.0635201509032,0.6072508161207225,59.0
10935,2047-12-09,42,80005,571,Employed,High School,19,14166,48,Married,0,Mortgage,150,0.4166343636458633,3,1,0.2671152523536835,0,Other,1,21,23,3395,2423,30629,46026,6667.083333333333,0.8214520518765811,6,2295,0.223666,0.2660634965175941,482.48449823018507,0.09486674556293,58.0
10936,2047-12-10,27,94859,497,Employed,Associate,6,40499,72,Married,1,Other,357,0.3549344016182987,2,0,0.4126722280105382,0,Home,0,37,16,5119,4621,110286,3706,7904.916666666667,0.8598629348885882,7,106580,0.306999,0.2774149461826607,1160.0318640651378,0.19190991227803,51.0
10937,2047-12-11,48,125428,451,Employed,High School,28,15699,60,Married,1,Mortgage,229,0.0640024617727259,5,0,0.3375319986522219,0,Home,0,25,1,12036,295,48193,4351,10452.333333333334,0.8957253761020747,7,43842,0.295199,0.2904446509361276,498.7406815501852,0.0696247104203385,44.0
